,Unnamed: 0,ISIN,Currency,Exchange,ETF Underlying Index Ticker,Dvd Freq,Code,Type,Name,GICS Sector,GICS Ind Name,Name.1,ExchangeCode,Country
473,473,NL0000009827,EUR,NA,#N/A Field Not Applicable,Semi-Anl,DSM,Common Stock,KONINKLIJKE DSM NV,Materials,Chemicals,DSM (KONIN),AS,The Netherlands
474,474,NL0000288876,EUR,NA,#N/A Field Not Applicable,Annual,ECMPA,Dutch Cert,EUROCOMMERCIAL PROPERTIE-CV,Real Estate,Equity Real Estate Investment,EUROCOMMERCI-CVA,AS,The Netherlands
475,475,BE0003874915,EUR,BB,#N/A Field Not Applicable,Annual,FAGR,Common Stock,FAGRON,Health Care,Health Care Providers & Servic,FAGRON,BR,Belgium
476,476,NL0011585146,EUR,IM,#N/A Field Not Applicable,Annual,RACE,Common Stock,FERRARI NV,Consumer Discretionary,Automobiles,FERRARI NV,MI,Italy
477,477,NL0011279492,EUR,NA,#N/A Field Not Applicable,Semi-Anl,FLOW,Common Stock,FLOW TRADERS,Financials,Capital Markets,FLOW TRADERS,AS,The Netherlands
478,478,BE0003818359,EUR,NA,#N/A Field Not Applicable,None,GLPG,Common Stock,GALAPAGOS NV,Health Care,Biotechnology,GALAPAGOS NV,AS,The Netherlands
479,479,NL0000400653,EUR,NA,#N/A Field Not Applicable,Annual,GTO,Common Stock,GEMALTO,Information Technology,Software,GEMALTO,AS,The Netherlands
480,480,NL0010937066,EUR,NA,#N/A Field Not Applicable,Annual,GVNV,Common Stock,GRANDVISION NV,Consumer Discretionary,Specialty Retail,GRANDVISION,AS,The Netherlands
481,481,NL0000009165,EUR,NA,#N/A Field Not Applicable,Semi-Anl,HEIA,Common Stock,HEINEKEN NV,Consumer Staples,Beverages,HEINEKEN NV,AS,The Netherlands
482,482,NL0010801007,EUR,NA,#N/A Field Not Applicable,Annual,IMCD,Common Stock,IMCD NV,Industrials,Trading Companies & Distributo,IMCD NV,AS,The Netherlands
483,483,NL0011821202,EUR,NA,#N/A Field Not Applicable,Semi-Anl,INGA,Common Stock,ING GROEP NV,Financials,Banks,ING GROEP NV,AS,The Netherlands
484,484,NL0000009082,EUR,NA,#N/A Field Not Applicable,Semi-Anl,KPN,Common Stock,KONINKLIJKE KPN NV,Communication Services,Diversified Telecommunication,KPN (KONIN) NV,AS,The Netherlands
485,485,IE00BZ12WP82,EUR,GY,#N/A Field Not Applicable,Quarter,LIN,Common Stock,LINDE PLC,Materials,Chemicals,LINDE PLC,XETRA,Germany
486,486,NL0010773842,EUR,NA,#N/A Field Not Applicable,Semi-Anl,NN,Common Stock,NN GROUP NV,Financials,Insurance,NN GROUP,AS,The Netherlands
487,487,NL0010558797,EUR,NA,#N/A Field Not Applicable,None,OCI,Common Stock,OCI NV,Materials,Chemicals,OCI NV,AS,The Netherlands
488,488,NL0000009322,EUR,NA,#N/A Field Not Applicable,None,INPHI,Common Stock,PHILIPS ELECTRONICS NV,Health Care,Health Care Equipment & Suppli,PHILIPS ELECTRON,AS,The Netherlands
489,489,NL0009739416,EUR,NA,#N/A Field Not Applicable,Semi-Anl,PNL,Common Stock,POSTNL NV,Industrials,Air Freight & Logistics,POSTNL NV,AS,The Netherlands
490,490,NL0013654783,EUR,NA,#N/A Field Not Applicable,None,PRX,Common Stock,PROSUS NV,Consumer Discretionary,Internet & Direct Marketing Re,PROSUS NV,AS,The Netherlands
491,491,NL0012169213,EUR,GY,#N/A Field Not Applicable,None,QIA,Common Stock,QIAGEN N.V.,Health Care,Life Sciences Tools & Services,QIAGEN NV,XETRA,Germany
492,492,NL0000379121,EUR,NA,#N/A Field Not Applicable,Annual,RAND,Common Stock,RANDSTAD NV,Industrials,Professional Services,RANDSTAD NV,AS,The Netherlands
493,493,GB00B2B0DG97,GBp,LN,#N/A Field Not Applicable,Semi-Anl,REL,Common Stock,RELX PLC,Industrials,Professional Services,RELX PLC,LSE,United Kingdom
494,494,NL0000360618,EUR,NA,#N/A Field Not Applicable,Annual,SBMO,Common Stock,SBM OFFSHORE NV,Energy,Energy Equipment & Services,SBM OFFSHORE NV,AS,The Netherlands
495,495,GB00B03MLX29,EUR,NA,#N/A Field Not Applicable,Quarter,RDSA,Common Stock,ROYAL DUTCH SHELL PLC-A SHS,Energy,"Oil, Gas & Consumable Fuels",ROYAL DUTCH SH-A,AS,The Netherlands
496,496,NL0011821392,EUR,NA,#N/A Field Not Applicable,Annual,LIGHT,Common Stock,SIGNIFY NV,Industrials,Electrical Equipment,SIGNIFY NV,AS,The Netherlands
497,497,NL0000817179,EUR,NA,#N/A Field Not Applicable,Semi-Anl,SLIGR,Common Stock,SLIGRO FOOD GROUP NV,Consumer Staples,Food & Staples Retailing,SLIGRO FOOD GROU,AS,The Netherlands
498,498,NL0012015705,EUR,NA,#N/A Field Not Applicable,None,TKWY,Common Stock,JUST EAT TAKEAWAY,Consumer Discretionary,Internet & Direct Marketing Re,JUST EAT TAKEAWA,AS,The Netherlands
499,499,NL0000852523,EUR,NA,#N/A Field Not Applicable,Annual,TWEKA,Dutch Cert,TKH GROUP NV-DUTCH CERT,Industrials,Electrical Equipment,TKH GROUP NV,AS,The Netherlands
500,500,NL0013332471,EUR,NA,#N/A Field Not Applicable,None,TOM2,Common Stock,TOMTOM NV,Consumer Discretionary,Household Durables,TOMTOM NV,AS,The Netherlands
501,501,NL0009432491,EUR,NA,#N/A Field Not Applicable,Annual,VPK,Common Stock,VOPAK,Energy,"Oil, Gas & Consumable Fuels",VOPAK,AS,The Netherlands
502,502,BE0974349814,EUR,BB,#N/A Field Not Applicable,Annual,WDP,REIT,WAREHOUSES DE PAUW SCA,Real Estate,Equity Real Estate Investment,WAREHOUSES DE PA,BR,Belgium
503,503,NL0000289213,EUR,NA,#N/A Field Not Applicable,Irreg,WHA,REIT,WERELDHAVE NV,Real Estate,Equity Real Estate Investment,WERELDHAVE NV,AS,The Netherlands
504,504,NL0000395903,EUR,NA,#N/A Field Not Applicable,Semi-Anl,WKL,Common Stock,WOLTERS KLUWER,Industrials,Professional Services,WOLTERS KLUWER,AS,The Netherlands
505,505,NL0009432491,EUR,NA,#N/A Field Not Applicable,Annual,VPK,Common Stock,VOPAK,Energy,"Oil, Gas & Consumable Fuels",VOPAK,AS,The Netherlands
506,506,BE0974349814,EUR,BB,#N/A Field Not Applicable,Annual,WDP,REIT,WAREHOUSES DE PAUW SCA,Real Estate,Equity Real Estate Investment,WAREHOUSES DE PA,BR,Belgium
507,507,NL0000289213,EUR,NA,#N/A Field Not Applicable,Irreg,WHA,REIT,WERELDHAVE NV,Real Estate,Equity Real Estate Investment,WERELDHAVE NV,AS,The Netherlands
508,508,NL0000395903,EUR,NA,#N/A Field Not Applicable,Semi-Anl,WKL,Common Stock,WOLTERS KLUWER,Industrials,Professional Services,WOLTERS KLUWER,AS,The Netherlands
509,509,IT0001233417,EUR,IM,#N/A Field Not Applicable,Annual,A2A,Common Stock,A2A SPA,Utilities,Multi-Utilities,A2A SPA,MI,Italy
510,510,IT0004056880,EUR,IM,#N/A Field Not Applicable,Annual,AMP,Common Stock,AMPLIFON SPA,Health Care,Health Care Providers & Servic,AMPLIFON SPA,MI,Italy
511,511,IT0003506190,EUR,IM,#N/A Field Not Applicable,Irreg,ATL,Common Stock,ATLANTIA SPA,Industrials,Transportation Infrastructure,ATLANTIA SPA,MI,Italy
512,512,IT0003261697,EUR,IM,#N/A Field Not Applicable,Annual,AZM,Common Stock,AZIMUT HOLDING SPA,Financials,Capital Markets,AZIMUT HOLDING,MI,Italy
513,513,IT0001031084,EUR,IM,#N/A Field Not Applicable,Semi-Anl,BGN,Common Stock,BANCA GENERALI SPA,Financials,Capital Markets,BANCA GENERALI S,MI,Italy
514,514,IT0005218380,EUR,IM,#N/A Field Not Applicable,Irreg,BAMI,Common Stock,BANCO BPM SPA,Financials,Banks,BANCO BPM SPA,MI,Italy
515,515,IT0000066123,EUR,IM,#N/A Field Not Applicable,Annual,BPE,Common Stock,BPER BANCA,Financials,Banks,BPER BANCA,MI,Italy
516,516,IT0005252728,EUR,IM,#N/A Field Not Applicable,Annual,BRE,Common Stock,BREMBO SPA,Consumer Discretionary,Auto Components,BREMBO SPA,MI,Italy
517,517,IT0001347308,EUR,IM,#N/A Field Not Applicable,Annual,BZU,Common Stock,BUZZI UNICEM SPA,Materials,Construction Materials,BUZZI UNICEM SPA,MI,Italy
518,518,NL0010545661,EUR,IM,#N/A Field Not Applicable,Annual,CNHI,Common Stock,CNH INDUSTRIAL NV,Industrials,Machinery,CNH INDUSTRIAL N,MI,Italy
519,519,IT0003492391,EUR,IM,#N/A Field Not Applicable,Annual,DIA,Common Stock,DIASORIN SPA,Health Care,Health Care Equipment & Suppli,DIASORIN SPA,MI,Italy
520,520,IT0003128367,EUR,IM,#N/A Field Not Applicable,Semi-Anl,ENEL,Common Stock,ENEL SPA,Utilities,Electric Utilities,ENEL SPA,MI,Italy
521,521,IT0003132476,EUR,IM,#N/A Field Not Applicable,Semi-Anl,ENI,Common Stock,ENI SPA,Energy,"Oil, Gas & Consumable Fuels",ENI SPA,MI,Italy
522,522,NL0012059018,EUR,IM,#N/A Field Not Applicable,Annual,EXO,Common Stock,EXOR NV,Financials,Diversified Financial Services,EXOR NV,MI,Italy
523,523,NL0011585146,EUR,IM,#N/A Field Not Applicable,Annual,RACE,Common Stock,FERRARI NV,Consumer Discretionary,Automobiles,FERRARI NV,MI,Italy
524,524,IT0000072170,EUR,IM,#N/A Field Not Applicable,Annual,FBK,Common Stock,FINECOBANK SPA,Financials,Banks,FINECOBANK SPA,MI,Italy
525,525,IT0000062072,EUR,IM,#N/A Field Not Applicable,Annual,G,Common Stock,ASSICURAZIONI GENERALI,Financials,Insurance,GENERALI ASSIC,MI,Italy
526,526,IT0000072618,EUR,IM,#N/A Field Not Applicable,Annual,ISP,Common Stock,INTESA SANPAOLO,Financials,Banks,INTESA SANPAOLO,MI,Italy
527,527,IT0005211237,EUR,IM,#N/A Field Not Applicable,Annual,IG,Common Stock,ITALGAS SPA,Utilities,Gas Utilities,ITALGAS SPA,MI,Italy
528,528,IT0000336518,EUR,IM,#N/A Field Not Applicable,Irreg,JUVE,Common Stock,JUVENTUS FOOTBALL CLUB SPA,Communication Services,Entertainment,JUVENTUS FOOTBAL,MI,Italy
529,529,IT0003856405,EUR,IM,#N/A Field Not Applicable,Annual,LDO,Common Stock,LEONARDO SPA,Industrials,Aerospace & Defense,LEONARDO SPA,MI,Italy
530,530,IT0000062957,EUR,IM,#N/A Field Not Applicable,Annual,MB,Common Stock,MEDIOBANCA SPA,Financials,Banks,MEDIOBANCA,MI,Italy
531,531,IT0004965148,EUR,IM,#N/A Field Not Applicable,Annual,MONC,Common Stock,MONCLER SPA,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",MONCLER SPA,MI,Italy
532,532,IT0005278236,EUR,IM,#N/A Field Not Applicable,Annual,PIRC,Common Stock,PIRELLI & C SPA,Consumer Discretionary,Auto Components,PIRELLI E C SPA,MI,Italy
533,533,IT0003796171,EUR,IM,#N/A Field Not Applicable,Semi-Anl,PST,Common Stock,POSTE ITALIANE SPA,Financials,Insurance,POSTE ITALIANE,MI,Italy
534,534,IT0004176001,EUR,IM,#N/A Field Not Applicable,Annual,PRY,Common Stock,PRYSMIAN SPA,Industrials,Electrical Equipment,PRYSMIAN SPA,MI,Italy
535,535,IT0003828271,EUR,IM,#N/A Field Not Applicable,Semi-Anl,REC,Common Stock,RECORDATI INDUSTRIA CHIMICA,Health Care,Pharmaceuticals,RECORDATI SPA,MI,Italy
536,536,IT0005252140,EUR,IM,#N/A Field Not Applicable,Irreg,SPM,Common Stock,SAIPEM SPA,Energy,Energy Equipment & Services,SAIPEM SPA,MI,Italy
537,537,IT0004712375,EUR,IM,#N/A Field Not Applicable,Annual,SFER,Common Stock,SALVATORE FERRAGAMO SPA,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",FERRAGAMO SPA,MI,Italy
538,538,IT0003153415,EUR,IM,#N/A Field Not Applicable,Semi-Anl,SRG,Common Stock,SNAM SPA,Utilities,Gas Utilities,SNAM SPA,MI,Italy
539,539,NL0000226223,EUR,FP,#N/A Field Not Applicable,Quarter,STM,Common Stock,STMICROELECTRONICS NV,Information Technology,Semiconductors & Semiconductor,STMICROELECTRONI,PA,France
540,540,IT0003497168,EUR,IM,#N/A Field Not Applicable,Irreg,TIT,Common Stock,TELECOM ITALIA SPA,Communication Services,Diversified Telecommunication,TELECOM ITALIA S,MI,Italy
541,541,LU0156801721,EUR,IM,#N/A Field Not Applicable,Semi-Anl,TEN,Common Stock,TENARIS SA,Energy,Energy Equipment & Services,TENARIS SA,MI,Italy
542,542,IT0003242622,EUR,IM,#N/A Field Not Applicable,Semi-Anl,TRN,Common Stock,TERNA SPA,Utilities,Electric Utilities,TERNA SPA,MI,Italy
543,543,IT0003487029,EUR,IM,#N/A Field Not Applicable,Annual,UBI,Common Stock,UBI BANCA SPA,Financials,Banks,UBI BANCA SPA,MI,Italy
544,544,IT0005239360,EUR,IM,#N/A Field Not Applicable,Annual,UCG,Common Stock,UNICREDIT SPA,Financials,Banks,UNICREDIT SPA,MI,Italy
545,545,IT0004810054,EUR,IM,#N/A Field Not Applicable,Annual,UNI,Common Stock,UNIPOL GRUPPO SPA,Financials,Insurance,UNIPOL GRUPPO SP,MI,Italy
546,546,IT0004827447,EUR,IM,#N/A Field Not Applicable,Annual,US,Common Stock,UNIPOLSAI ASSICURAZIONI SPA,Financials,Insurance,UNIPOLSAI SPA,MI,Italy
547,547,SE0000667925,SEK,SS,#N/A Field Not Applicable,Semi-Anl,TELIA,Common Stock,TELIA CO AB,Communication Services,Diversified Telecommunication,TELIA CO AB,ST,Sweden
548,548,SE0000108656,SEK,SS,#N/A Field Not Applicable,Semi-Anl,ERICB,Common Stock,ERICSSON LM-B SHS,Information Technology,Communications Equipment,ERICSSON LM-B,ST,Sweden
549,549,FI4000297767,SEK,SS,#N/A Field Not Applicable,Annual,NDA,Common Stock,NORDEA BANK ABP,Financials,Banks,NORDEA BANK ABP,ST,Sweden
550,550,SE0000148884,SEK,SS,#N/A Field Not Applicable,Annual,SEBA,Common Stock,SKANDINAVISKA ENSKILDA BAN-A,Financials,Banks,SEB AB-A,ST,Sweden
551,551,SE0000115446,SEK,SS,#N/A Field Not Applicable,Annual,VOLVB,Common Stock,VOLVO AB-B SHS,Industrials,Machinery,VOLVO AB-B,ST,Sweden
552,552,SE0000171100,SEK,SS,#N/A Field Not Applicable,Annual,SSABA,Common Stock,SSAB AB-A SHARES,Materials,Metals & Mining,SSAB-A,ST,Sweden
553,553,SE0000242455,SEK,SS,#N/A Field Not Applicable,Annual,SWEDA,Common Stock,SWEDBANK AB - A SHARES,Financials,Banks,SWEDBANK AB-A,ST,Sweden
554,554,SE0000106270,SEK,SS,#N/A Field Not Applicable,Annual,HMB,Common Stock,HENNES & MAURITZ AB-B SHS,Consumer Discretionary,Specialty Retail,HENNES & MAURI-B,ST,Sweden
555,555,SE0007100599,SEK,SS,#N/A Field Not Applicable,Annual,SHBA,Common Stock,SVENSKA HANDELSBANKEN-A SHS,Financials,Banks,SVENSKA HAN-A,ST,Sweden
556,556,SE0000667891,SEK,SS,#N/A Field Not Applicable,Annual,SAND,Common Stock,SANDVIK AB,Industrials,Machinery,SANDVIK AB,ST,Sweden
557,557,SE0000112724,SEK,SS,#N/A Field Not Applicable,Annual,SCAB,Common Stock,SVENSKA CELLULOSA AB SCA-B,Materials,Paper & Forest Products,SVENSKA CELL-B,ST,Sweden
558,558,SE0007100581,SEK,SS,#N/A Field Not Applicable,Semi-Anl,ASSAB,Common Stock,ASSA ABLOY AB-B,Industrials,Building Products,ASSA ABLOY AB-B,ST,Sweden
559,559,SE0005190238,SEK,SS,#N/A Field Not Applicable,Semi-Anl,TEL2B,Common Stock,TELE2 AB-B SHS,Communication Services,Wireless Telecommunication Ser,TELE2 AB-B SHS,ST,Sweden
560,560,SE0000108227,SEK,SS,#N/A Field Not Applicable,Annual,SKFB,Common Stock,SKF AB-B SHARES,Industrials,Machinery,SKF AB- B SHARES,ST,Sweden
561,561,CH0012221716,CHF,SW,#N/A Field Not Applicable,Annual,ABBN,Common Stock,ABB LTD-REG,Industrials,Electrical Equipment,ABB LTD-REG,SW,Switzerland
562,562,SE0009922164,SEK,SS,#N/A Field Not Applicable,Annual,ESSITYB,Common Stock,ESSITY AKTIEBOLAG-B,Consumer Staples,Household Products,ESSITY AKTIEBO-B,ST,Sweden
563,563,SE0011166610,SEK,SS,#N/A Field Not Applicable,Semi-Anl,ATCOA,Common Stock,ATLAS COPCO AB-A SHS,Industrials,Machinery,ATLAS COPCO-A,ST,Sweden
564,564,SE0000163594,SEK,SS,#N/A Field Not Applicable,Annual,SECUB,Common Stock,SECURITAS AB-B SHS,Industrials,Commercial Services & Supplies,SECURITAS AB-B,ST,Sweden
565,565,SE0000103814,SEK,SS,#N/A Field Not Applicable,Semi-Anl,ELUXB,Common Stock,ELECTROLUX AB-SER B,Consumer Discretionary,Household Durables,ELECTROLUX AB-B,ST,Sweden
566,566,SE0000107419,SEK,SS,#N/A Field Not Applicable,Semi-Anl,IVSBD,Common Stock,INVESTOR AB-B SHS,Financials,Diversified Financial Services,INVESTOR AB-B,ST,Sweden
567,567,SE0000202624,SEK,SS,#N/A Field Not Applicable,Annual,GETIB,Common Stock,GETINGE AB-B SHS,Health Care,Health Care Equipment & Suppli,GETINGE AB-B SHS,ST,Sweden
568,568,SE0000113250,SEK,SS,#N/A Field Not Applicable,Annual,SKAB,Common Stock,SKANSKA AB-B SHS,Industrials,Construction & Engineering,SKANSKA AB-B,ST,Sweden
569,569,SE0000695876,SEK,SS,#N/A Field Not Applicable,Annual,ALFA,Common Stock,ALFA LAVAL AB,Industrials,Machinery,ALFA LAVAL AB,ST,Sweden
570,570,SE0011166628,SEK,SS,#N/A Field Not Applicable,Semi-Anl,ATCOB,Common Stock,ATLAS COPCO AB-B SHS,Industrials,Machinery,ATLAS COPCO-B,ST,Sweden
571,571,GB0009895292,GBp,LN,#N/A Field Not Applicable,Semi-Anl,AZN,Common Stock,ASTRAZENECA PLC,Health Care,Pharmaceuticals,ASTRAZENECA PLC,LSE,United Kingdom
572,572,SE0000382335,SEK,SS,#N/A Field Not Applicable,Quarter,ALIV,SDR,AUTOLIV INC-SWED DEP RECEIPT,Consumer Discretionary,Auto Components,AUTOLIV INC-SDR,ST,Sweden
573,573,ES0113900J37,EUR,SM,#N/A Field Not Applicable,Semi-Anl,SAN,Common Stock,BANCO SANTANDER SA,Financials,Banks,BANCO SANTANDER,MC,Spain
574,574,ES0113860A34,EUR,SM,#N/A Field Not Applicable,Semi-Anl,SAB,Common Stock,BANCO DE SABADELL SA,Financials,Banks,BANCO SABADELL,MC,Spain
575,575,ES0113211835,EUR,SM,#N/A Field Not Applicable,Semi-Anl,BBVA,Common Stock,BANCO BILBAO VIZCAYA ARGENTA,Financials,Banks,BBVA,MC,Spain
576,576,ES0140609019,EUR,SM,#N/A Field Not Applicable,Annual,CABK,Common Stock,CAIXABANK SA,Financials,Banks,CAIXABANK SA,MC,Spain
577,577,ES0178430E18,EUR,SM,#N/A Field Not Applicable,Semi-Anl,TEF,Common Stock,TELEFONICA SA,Communication Services,Diversified Telecommunication,TELEFONICA,MC,Spain
578,578,ES0144580Y14,EUR,SM,#N/A Field Not Applicable,Semi-Anl,IBE,Common Stock,IBERDROLA SA,Utilities,Electric Utilities,IBERDROLA SA,MC,Spain
579,579,ES0173516115,EUR,SM,#N/A Field Not Applicable,Semi-Anl,REP,Common Stock,REPSOL SA,Energy,"Oil, Gas & Consumable Fuels",REPSOL SA,MC,Spain
580,580,ES0113307062,EUR,SM,#N/A Field Not Applicable,Annual,BKIA,Common Stock,BANKIA SA,Financials,Banks,BANKIA SA,MC,Spain
581,581,ES0177542018,GBp,LN,#N/A Field Not Applicable,Semi-Anl,IAG,Common Stock,INTL CONSOLIDATED AIRLINE-DI,Industrials,Airlines,INTL CONS AIRLIN,LSE,United Kingdom
582,582,ES0124244E34,EUR,SM,#N/A Field Not Applicable,Semi-Anl,MAP,Common Stock,MAPFRE SA,Financials,Insurance,MAPFRE SA,MC,Spain
583,583,ES0148396007,EUR,SM,#N/A Field Not Applicable,Semi-Anl,ITX,Common Stock,INDUSTRIA DE DISENO TEXTIL,Consumer Discretionary,Specialty Retail,INDITEX,MC,Spain
584,584,ES0113679I37,EUR,SM,#N/A Field Not Applicable,Quarter,BKT,Common Stock,BANKINTER SA,Financials,Banks,BANKINTER,MC,Spain
585,585,ES0173093024,EUR,SM,#N/A Field Not Applicable,Semi-Anl,REE,Common Stock,RED ELECTRICA CORPORACION SA,Utilities,Electric Utilities,RED ELECTRICA,MC,Spain
586,586,ES0118900010,EUR,SM,#N/A Field Not Applicable,Semi-Anl,FER,Common Stock,FERROVIAL SA,Industrials,Construction & Engineering,FERROVIAL SA,MC,Spain
587,587,ES0109067019,EUR,SM,#N/A Field Not Applicable,Semi-Anl,AMS,Common Stock,AMADEUS IT GROUP SA,Information Technology,IT Services,AMADEUS IT GROUP,MC,Spain
588,588,ES0167050915,EUR,SM,#N/A Field Not Applicable,Semi-Anl,ACS,Common Stock,ACS ACTIVIDADES CONS Y SERV,Industrials,Construction & Engineering,ACS,MC,Spain
589,589,ES0130625512,EUR,SM,#N/A Field Not Applicable,Irreg,ENC,Common Stock,ENCE ENERGIA Y CELULOSA SA,Materials,Paper & Forest Products,ENCE ENERGIA Y C,MC,Spain
590,590,ES0105025003,EUR,SM,#N/A Field Not Applicable,Semi-Anl,MRL,REIT,MERLIN PROPERTIES SOCIMI SA,Real Estate,Equity Real Estate Investment,MERLIN PROPERTIE,MC,Spain
591,591,ES0130670112,EUR,SM,#N/A Field Not Applicable,Semi-Anl,ELE,Common Stock,ENDESA SA,Utilities,Electric Utilities,ENDESA,MC,Spain
592,592,ES0116870314,EUR,SM,#N/A Field Not Applicable,3x a yr,NTGY,Common Stock,NATURGY ENERGY GROUP SA,Utilities,Gas Utilities,NATURGY ENERGY,MC,Spain
593,593,ES0143416115,EUR,SM,#N/A Field Not Applicable,Annual,SGRE,Common Stock,SIEMENS GAMESA RENEWABLE ENE,Industrials,Electrical Equipment,SIEMENS GAMESA R,MC,Spain
594,594,ES0130960018,EUR,SM,#N/A Field Not Applicable,Semi-Anl,ENG,Common Stock,ENAGAS SA,Utilities,Gas Utilities,ENAGAS SA,MC,Spain
595,595,ES0176252718,EUR,SM,#N/A Field Not Applicable,Annual,MEL,Common Stock,MELIA HOTELS INTERNATIONAL,Consumer Discretionary,"Hotels, Restaurants & Leisure",MELIA HOTELS INT,MC,Spain
596,596,ES0171996087,EUR,SM,#N/A Field Not Applicable,Semi-Anl,GRF,Common Stock,GRIFOLS SA,Health Care,Biotechnology,GRIFOLS SA,MC,Spain
597,597,LU1598757687,EUR,NA,#N/A Field Not Applicable,Annual,MT,Common Stock,ARCELORMITTAL,Materials,Metals & Mining,ARCELORMITTAL,AS,The Netherlands
598,598,ES0105066007,EUR,SM,#N/A Field Not Applicable,Semi-Anl,CLNX,Common Stock,CELLNEX TELECOM SA,Communication Services,Diversified Telecommunication,CELLNEX TELECOM,MC,Spain
599,599,ES0132105018,EUR,SM,#N/A Field Not Applicable,Annual,ACX,Common Stock,ACERINOX SA,Materials,Metals & Mining,ACERINOX,MC,Spain
600,600,ES0184696104,USD,US,#N/A Field Not Applicable,#N/A N/A,MMBMF,Common Stock,MASMOVIL IBERCOM SA,Communication Services,Diversified Telecommunication,MASMOVIL IBERCOM,US,USA
601,601,ES0139140174,EUR,SM,#N/A Field Not Applicable,Annual,COL,REIT,INMOBILIARIA COLONIAL SOCIMI,Real Estate,Equity Real Estate Investment,INMOBILIARIA COL,MC,Spain
